ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,
8005,Mahango,Reedbuck,2020,28,5,325,8.6,,,,,,,,,,,
8005,Mahango,Reedbuck,2021,5,2,323,1.5,,,,,,,,,,,
8005,Mahango,Reedbuck,2022,2,1,309,0.6,,,,,,,,,,,
8005,Mahango,Reedbuck,2023,6,4,356,1.7,,,,,,,,,,,
8005,Mahango,Roan,2007,97,17,321,30.2,,,,,,,,,,,
8005,Mahango,Roan,2008,35,10,323,10.8,,,,,,,,,,,
8005,Mahango,Roan,2009,61,13,311,19.6,,,,,,,,,,,
8005,Mahango,Roan,2010,58,15,318,18.2,,,,,,,,,,,
8005,Mahango,Roan,2011,22,5,294,7.5,,,,,,,,,,,
8005,Mahango,Roan,2012,74,15,337,22,,,,,,,,,,,
8005,Mahango,Roan,2013,58,15,327,17.7,,,,,,,,,,,
8005,Mahango,Roan,2014,71,17,326,21.8,,,,,,,,,,,
8005,Mahango,Roan,2015,51,15,330,15.5,,,,,,,,,,,
8005,Mahango,Roan,2016,60,16,334,18,,,,,,,,,,,
8005,Mahango,Roan,2017,78,16,334,23.4,,,,,,,,,,,
8005,Mahango,Roan,2019,41,9,334,12.3,,,,,,,,,,,
8005,Mahango,Roan,2020,31,9,325,9.5,,,,,,,,,,,
8005,Mahango,Roan,2021,16,10,323,5,,,,,,,,,,,
8005,Mahango,Roan,2022,46,9,309,14.9,,,,,,,,,,,
8005,Mahango,Roan,2023,7,5,356,2,,,,,,,,,,,
8005,Mahango,Sable,2007,6,5,321,1.9,,,,,,,,,,,
8005,Mahango,Sable,2008,58,7,323,18,,,,,,,,,,,
8005,Mahango,Sable,2009,59,10,311,19,,,,,,,,,,,
8005,Mahango,Sable,2010,51,9,318,16,,,,,,,,,,,
8005,Mahango,Sable,2011,57,12,294,19.4,,,,,,,,,,,
8005,Mahango,Sable,2012,84,9,337,24.9,,,,,,,,,,,
8005,Mahango,Sable,2013,70,9,327,21.4,,,,,,,,,,,
8005,Mahango,Sable,2014,46,8,326,14.1,,,,,,,,,,,
8005,Mahango,Sable,2015,41,12,330,12.4,,,,,,,,,,,
8005,Mahango,Sable,2016,13,3,334,3.9,,,,,,,,,,,
8005,Mahango,Sable,2017,64,6,334,19.2,,,,,,,,,,,
8005,Mahango,Sable,2019,32,9,334,9.6,,,,,,,,,,,
8005,Mahango,Sable,2020,9,3,325,2.8,,,,,,,,,,,
8005,Mahango,Sable,2021,10,3,323,3.1,,,,,,,,,,,
8005,Mahango,Sable,2022,34,5,309,11,,,,,,,,,,,
8005,Mahango,Sable,2023,1,1,356,0.3,,,,,,,,,,,
8005,Mahango,Sitatunga,2007,,,321,,,,,,,,,,,,
8005,Mahango,Sitatunga,2008,,,323,,,,,,,,,,,,
8005,Mahango,Sitatunga,2009,,,311,,,,,,,,,,,,
8005,Mahango,Sitatunga,2010,,,318,,,,,,,,,,,,
8005,Mahango,Sitatunga,2011,,,294,,,,,,,,,,,,
8005,Mahango,Sitatunga,2012,,,337,,,,,,,,,,,,
8005,Mahango,Sitatunga,2013,,,327,,,,,,,,,,,,
8005,Mahango,Sitatunga,2014,,,326,,,,,,,,,,,,
8005,Mahango,Sitatunga,2015,,,330,,,,,,,,,,,,
8005,Mahango,Sitatunga,2016,,,334,,,,,,,,,,,,
8005,Mahango,Sitatunga,2017,,,334,,,,,,,,,,,,
8005,Mahango,Sitatunga,2019,,,334,,,,,,,,,,,,
8005,Mahango,Sitatunga,2020,,,325,,,,,,,,,,,,
8005,Mahango,Sitatunga,2021,,,323,,,,,,,,,,,,
8005,Mahango,Sitatunga,2022,,,309,,,,,,,,,,,,
8005,Mahango,Sitatunga,2023,,,356,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2007,,,321,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2008,,,323,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2009,,,311,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2010,1,1,318,0.3,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2011,,,294,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2012,1,1,337,0.3,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2013,,,327,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2014,,,326,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2015,,,330,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2016,,,334,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2017,,,334,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2019,,,334,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2020,,,325,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2021,,,323,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2022,,,309,,,,,,,,,,,,
8005,Mahango,Spotted Hyaena,2023,2,2,356,0.6,,,,,,,,,,,
8005,Mahango,Steenbok,2007,5,5,321,1.6,,,,,,,,,,,
8005,Mahango,Steenbok,2008,3,2,323,0.9,,,,,,,,,,,
8005,Mahango,Steenbok,2009,9,7,311,2.9,,,,,,,,,,,
8005,Mahango,Steenbok,2010,13,12,318,4.1,,,,,,,,,,,
8005,Mahango,Steenbok,2011,1,1,294,0.3,,,,,,,,,,,
8005,Mahango,Steenbok,2012,17,16,337,5,,,,,,,,,,,
8005,Mahango,Steenbok,2013,3,3,327,0.9,,,,,,,,,,,
8005,Mahango,Steenbok,2014,2,2,326,0.6,,,,,,,,,,,
8005,Mahango,Steenbok,2015,8,7,330,2.4,,,,,,,,,,,
8005,Mahango,Steenbok,2016,10,8,334,3,,,,,,,,,,,
8005,Mahango,Steenbok,2017,5,5,334,1.5,,,,,,,,,,,
8005,Mahango,Steenbok,2019,3,3,334,0.9,,,,,,,,,,,
8005,Mahango,Steenbok,2020,7,7,325,2.2,,,,,,,,,,,
8005,Mahango,Steenbok,2021,4,4,323,1.2,,,,,,,,,,,
8005,Mahango,Steenbok,2022,8,8,309,2.6,,,,,,,,,,,
8005,Mahango,Steenbok,2023,8,7,356,2.3,,,,,,,,,,,
8005,Mahango,Tsessebe,2007,43,12,321,13.4,,,,,,,,,,,
8005,Mahango,Tsessebe,2008,35,10,323,10.8,,,,,,,,,,,
8005,Mahango,Tsessebe,2009,27,5,311,8.7,,,,,,,,,,,
8005,Mahango,Tsessebe,2010,1,1,318,0.3,,,,,,,,,,,
8005,Mahango,Tsessebe,2011,3,1,294,1,,,,,,,,,,,
8005,Mahango,Tsessebe,2012,42,8,337,12.5,,,,,,,,,,,
8005,Mahango,Tsessebe,2013,54,13,327,16.5,,,,,,,,,,,
8005,Mahango,Tsessebe,2014,22,4,326,6.7,,,,,,,,,,,
8005,Mahango,Tsessebe,2015,42,8,330,12.7,,,,,,,,,,,
8005,Mahango,Tsessebe,2016,51,13,334,15.3,,,,,,,,,,,
8005,Mahango,Tsessebe,2017,75,16,334,22.5,,,,,,,,,,,
8005,Mahango,Tsessebe,2019,21,3,334,6.3,,,,,,,,,,,
8005,Mahango,Tsessebe,2020,51,10,325,15.7,,,,,,,,,,,
8005,Mahango,Tsessebe,2021,24,6,323,7.4,,,,,,,,,,,
8005,Mahango,Tsessebe,2022,24,4,309,7.8,,,,,,,,,,,
8005,Mahango,Tsessebe,2023,6,3,356,1.7,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2007,6,1,321,1.9,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2008,40,6,323,12.4,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2009,11,2,311,3.5,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2010,4,1,318,1.3,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2011,,,294,,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2012,6,2,337,1.8,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2013,25,4,327,7.6,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2014,11,2,326,3.4,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2015,22,4,330,6.7,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2016,10,2,334,3,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2017,,,334,,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2019,15,1,334,4.5,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2020,28,4,325,8.6,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2021,24,5,323,7.4,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2022,34,3,309,11,,,,,,,,,,,
8005,Mahango,Vervet Monkey,2023,36,4,356,10.1,,,,,,,,,,,
8005,Mahango,Warthog,2007,24,8,321,7.5,,,,,,,,,,,
8005,Mahango,Warthog,2008,44,14,323,13.6,,,,,,,,,,,
8005,Mahango,Warthog,2009,53,16,311,17,,,,,,,,,,,
8005,Mahango,Warthog,2010,49,17,318,15.4,,,,,,,,,,,
8005,Mahango,Warthog,2011,33,13,294,11.2,,,,,,,,,,,
8005,Mahango,Warthog,2012,47,17,337,14,,,,,,,,,,,
8005,Mahango,Warthog,2013,44,15,327,13.4,,,,,,,,,,,
8005,Mahango,Warthog,2014,41,20,326,12.6,,,,,,,,,,,
8005,Mahango,Warthog,2015,34,13,330,10.3,,,,,,,,,,,
8005,Mahango,Warthog,2016,45,15,334,13.5,,,,,,,,,,,
8005,Mahango,Warthog,2017,52,25,334,15.6,,,,,,,,,,,
8005,Mahango,Warthog,2019,69,23,334,20.7,,,,,,,,,,,
8005,Mahango,Warthog,2020,88,30,325,27.1,,,,,,,,,,,
8005,Mahango,Warthog,2021,49,20,323,15.2,,,,,,,,,,,
8005,Mahango,Warthog,2022,138,40,309,44.7,,,,,,,,,,,
8005,Mahango,Warthog,2023,36,17,356,10.1,,,,,,,,,,,
8005,Mahango,Waterbuck,2007,,,321,,,,,,,,,,,,
8005,Mahango,Waterbuck,2008,,,323,,,,,,,,,,,,
8005,Mahango,Waterbuck,2009,,,311,,,,,,,,,,,,
8005,Mahango,Waterbuck,2010,,,318,,,,,,,,,,,,
8005,Mahango,Waterbuck,2011,9,1,294,3.1,,,,,,,,,,,
8005,Mahango,Waterbuck,2012,1,1,337,0.3,,,,,,,,,,,
8005,Mahango,Waterbuck,2013,6,1,327,1.8,,,,,,,,,,,
8005,Mahango,Waterbuck,2014,2,1,326,0.6,,,,,,,,,,,
8005,Mahango,Waterbuck,2015,,,330,,,,,,,,,,,,
8005,Mahango,Waterbuck,2016,,,334,,,,,,,,,,,,
8005,Mahango,Waterbuck,2017,,,334,,,,,,,,,,,,
8005,Mahango,Waterbuck,2019,,,334,,,,,,,,,,,,
8005,Mahango,Waterbuck,2020,,,325,,,,,,,,,,,,
8005,Mahango,Waterbuck,2021,,,323,,,,,,,,,,,,
8005,Mahango,Waterbuck,2022,,,309,,,,,,,,,,,,
8005,Mahango,Waterbuck,2023,,,356,,,,,,,,,,,,
8005,Mahango,Wild dog,2007,,,321,,,,,,,,,,,,
8005,Mahango,Wild dog,2008,,,323,,,,,,,,,,,,
8005,Mahango,Wild dog,2009,,,311,,,,,,,,,,,,
8005,Mahango,Wild dog,2010,,,318,,,,,,,,,,,,
